MaxError,CenterFrameRollRate_RotPot,CenterFrameRoll_LVDT,CylinderPressure,Speed,TiltUp,TiltDown,Condition,InletPress,ChassisPitchRate,ChassisRollAngle,ChassisRollRate,ChassisYawRate,RightFront,LeftFront,RightBack,LeftBack
358,-0.0999999999999996,-0.015625,2303,19.69140625,473,480,1,2377,0.65625,3.43037648840399,1.1171875,-1.5078125,1742,1558,1662,1637
357,-0.199999999999999,0.140625,2279,19.578125,480,470,1,2386,0.4453125,3.4275138991034,1.25,-1.375,1761,1554,1645,1616
363,-0.199999999999999,-0.0234375,2268,19.578125,473,420,1,2304,-0.4375,3.42747981026025,0.3359375,-1.09375,1806,1594,1645,1617
357,-0.199999999999999,-0.015625,2243,19.578125,405,410,1,2329,-0.9765625,3.41071809356385,-0.0703125,-0.7109375,1795,1615,1639,1623
357,0,0.0625,2243,19.578125,465,400,1,2369,-0.8828125,3.37588262135813,0.1796875,-0.515625,1755,1632,1643,1619
332,0,0.109375,2235,19.578125,570,390,1,2549,-0.75,3.33641459788016,-0.1953125,-0.28125,1721,1635,1642,1607
222,0.100000000000001,0.1875,2243,19.6875,600,0,1,2596,-1.421875,3.28673604429172,-0.5625,-0.171875,1690,1624,1667,1598
150,0.200000000000001,0.21875,2243,19.6875,585,0,1,2670,-2.3515625,3.22543888061689,0.2421875,-0.296875,1648,1609,1678,1585
74,0.200000000000001,0.2109375,2322,19.6875,583,0,1,2796,-1.8515625,3.17836398425068,1.3125,-0.3359375,1631,1579,1710,1589
74,0.200000000000001,0.1796875,2648,19.6875,599,0,1,2919,-0.9140625,3.15703947974595,0.5859375,-0.03125,1613,1544,1706,1547
89,0.200000000000001,0.0546875,2728,19.6875,560,0,1,2974,-0.984375,3.13256570488832,-0.46875,0.0078125,1639,1583,1712,1546
121,0,-0.0234375,2776,19.6328125,497,0,1,2968,-1.1796875,3.07176810217538,-2.78125,0.1171875,1652,1611,1716,1552
121,-0.199999999999999,0.0625,2689,19.6328125,465,0,1,2944,-0.796875,2.96400432011979,-0.65625,-0.03125,1621,1585,1717,1534
121,-0.0999999999999996,0.1640625,2565,19.6328125,450,0,1,2938,-0.59375,2.86912262459919,-0.4453125,-0.109375,1703,1627,1774,1561
125,0,0.1328125,2219,19.6328125,482,384,1,2978,-0.328125,2.7854578125827,-0.96875,-0.2109375,1746,1628,1776,1569
129,0.100000000000001,0.2109375,2057,19.6328125,435,393,1,2958,-1,2.70098987745575,0.3359375,-0.78125,1742,1600,1743,1554
192,0.200000000000001,0.2265625,1730,19.56640625,0,420,1,3037,-1.7109375,2.648667299509,1.734375,-0.78125,1733,1600,1751,1539
192,0.200000000000001,0.2265625,1557,19.56640625,0,430,1,2955,-1.7109375,2.63316453603514,0.59375,-0.609375,1751,1653,1808,1558
192,0.100000000000001,0.21875,1232,19.56640625,375,440,1,3012,-2.1015625,2.61182852013187,-0.7421875,-1.03125,1748,1667,1833,1576
192,0.200000000000001,0.328125,998,19.56640625,0,458,1,2919,-2.7421875,2.56391746184601,-0.3359375,-1.3515625,1736,1648,1841,1594
215,0.300000000000001,0.3828125,1430,19.56640625,0,587,1,2839,-2.671875,2.51240739901275,0.234375,-1.0859375,1699,1620,1879,1590
220,0.5,0.3671875,1764,19.8046875,0,642,1,2755,-1.78125,2.4761312405575,1.0390625,-1.375,1647,1566,1920,1583
220,0.4,0.2734375,1854,19.8046875,0,623,1,2719,-1.2890625,2.46255172527298,1.15625,-1.625,1653,1567,1930,1617
219,0.200000000000001,0.03125,1916,19.8046875,0,550,1,2643,-2.1015625,2.45824878432806,-0.09375,-1.28125,1684,1607,1917,1641
220,-0.0999999999999996,-0.078125,2046,19.8046875,0,476,1,2643,-1.6328125,2.43433766690452,-0.2734375,-1.3203125,1697,1622,1865,1651
219,-0.399999999999999,-0.125,2187,19.8046875,0,360,1,2454,-0.171875,2.39725924937972,0.1015625,-1.3671875,1651,1546,1823,1646
124,-0.6,-0.140625,2244,19.703125,0,375,1,2411,0.9140625,2.36154439049906,0.4609375,-1.203125,1593,1498,1780,1639
124,-0.699999999999999,-0.171875,2300,19.703125,380,329,1,2319,1.5546875,2.33345489094216,-0.03125,-1.21875,1588,1491,1722,1593
124,-0.699999999999999,-0.078125,2278,19.703125,380,320,1,2319,0.5390625,2.29585758622054,-0.640625,-1.1484375,1605,1495,1696,1555
124,-0.6,0.1171875,2322,19.703125,388,320,1,2278,0.3515625,2.24457716380031,0.0078125,-1.359375,1599,1441,1680,1532
29,-0.299999999999999,0.25,2260,19.703125,513,0,1,2272,0.96875,2.19386796644886,-0.359375,-1.2109375,1607,1414,1659,1521
20,-0.0999999999999996,0.28125,2194,19.421875,567,366,1,2184,1.84375,2.13663932491683,-0.75,-0.9375,1655,1446,1651,1514
4,0.100000000000001,0.28125,2128,19.421875,606,375,1,2213,1.4296875,2.06422962568906,-1.3203125,-1.0546875,1696,1473,1661,1525
4,0.200000000000001,0.1875,2153,19.421875,606,403,1,2180,1.4453125,1.98080537851036,-0.625,-0.984375,1725,1473,1709,1525
4,0.300000000000001,0.1953125,2083,19.421875,614,439,1,2271,0.890625,1.90555638889722,0.4921875,-1.0078125,1787,1481,1742,1546
43,0.200000000000001,0.1328125,2161,19.421875,591,0,1,2619,0.8515625,1.8544758578298,0.609375,-0.890625,1848,1490,1751,1546
147,0.100000000000001,0.0703125,2222,19.296875,552,0,1,2654,0.4921875,1.81789848714834,0.703125,-0.609375,1878,1531,1787,1581
147,0,0.0703125,2354,19.296875,513,393,1,2792,0.609375,1.78713490197658,0.3671875,-0.59375,1856,1540,1768,1575
147,-0.199999999999999,-0.03125,2382,19.296875,474,384,1,2930,0.9375,1.74695630545898,-0.5234375,-0.5390625,1870,1553,1777,1597
65,-0.199999999999999,0.0078125,2232,19.296875,458,0,1,2856,0.703125,1.68889524607538,-0.796875,-0.34375,1857,1514,1745,1566
59,-0.299999999999999,-0.0234375,2162,19.296875,505,421,1,2902,0.0078125,1.6192938072456,-0.390625,-0.4296875,1863,1492,1733,1562
17,-0.299999999999999,-0.0234375,2146,19.2578125,599,458,1,2908,-0.9140625,1.55282402274467,0.359375,-0.5390625,1858,1496,1733,1553
59,-0.299999999999999,0.09375,2111,19.2578125,622,449,1,2887,-0.40625,1.50533794041934,0.984375,-0.3984375,1823,1468,1716,1541
65,-0.299999999999999,-0.078125,1998,19.2578125,622,449,1,2763,-0.28125,1.48532704539576,1.703125,-0.515625,1808,1475,1757,1561
175,-0.299999999999999,-0.1171875,2020,19.2578125,591,403,1,2906,-0.359375,1.48437267263785,0.171875,-0.3046875,1790,1463,1766,1558
184,-0.5,-0.1875,2227,19.2578125,560,458,1,2873,-0.8671875,1.46469074593122,-0.53125,-0.234375,1784,1453,1732,1527
198,-0.6,-0.3359375,2335,19.2578125,521,449,1,2865,-1.0703125,1.4218941166428,0.1953125,-0.4140625,1811,1464,1728,1526
184,-0.799999999999999,-0.390625,2380,19.2578125,513,439,1,2880,-0.6328125,1.38504357236439,0.96875,-0.3984375,1783,1414,1727,1539
198,-0.9,-0.40625,2380,19.2578125,497,384,1,2931,0.0234375,1.36910461872483,1.015625,-0.28125,1721,1343,1711,1500
198,-1.2,-0.59375,2427,19.2578125,482,320,1,2902,-0.5,1.36468261511094,0.796875,-0.453125,1751,1397,1741,1515
298,-1.2,-0.5703125,2458,19.2578125,513,0,1,2950,-1.375,1.35999914563382,0.78125,-0.5546875,1770,1459,1725,1488
350,-1.3,-0.703125,2458,19.26171875,513,0,1,2941,-1.3671875,1.35413274966099,0.359375,-0.4296875,1784,1487,1758,1505
350,-1.3,-0.6875,2420,19.26171875,505,0,1,2941,-0.5234375,1.33517640707364,0.3203125,-0.4140625,1751,1455,1758,1508
350,-1.4,-0.7421875,2394,19.26171875,474,0,1,2944,0.171875,1.31083395946236,1.359375,-0.6875,1783,1478,1786,1525
350,-1.3,-0.765625,2426,19.26171875,450,0,1,2982,0.0234375,1.30797999213953,2.296875,-0.640625,1784,1510,1780,1497
350,-1.3,-0.8359375,2399,19.26171875,375,450,1,2949,-0.9609375,1.3303096399366,2.3359375,-0.546875,1821,1594,1833,1515
367,-1.3,-0.875,2304,19.29296875,405,500,1,3004,-1.1796875,1.36054341250241,1.2421875,-0.5859375,1789,1577,1802,1489
380,-1.3,-0.9375,2001,19.29296875,413,510,1,3004,-0.703125,1.37563688254224,1.1328125,-0.9140625,1826,1584,1790,1512
380,-1.3,-0.984375,1774,19.29296875,420,590,1,2875,-0.7734375,1.38132566201117,1.484375,-0.703125,1834,1578,1779,1523
380,-1.2,-0.8984375,1707,19.29296875,398,590,1,2958,-1.3984375,1.3942695556129,2.265625,-0.7265625,1818,1572,1769,1514
407,-1.1,-0.875,1667,19.29296875,428,590,1,2940,-1.8828125,1.42057445060404,1.2578125,-0.890625,1781,1542,1741,1505
407,-1,-0.8671875,1721,19.45703125,428,610,1,2883,-2.1796875,1.43711377934242,1.5,-1.0078125,1772,1544,1768,1532
407,-0.699999999999999,-0.6875,1805,19.45703125,398,430,1,2796,-1.921875,1.4525442454249,1.5234375,-0.9296875,1726,1511,1737,1518
407,-0.6,-0.71875,1903,19.45703125,411,0,1,2811,-1.96875,1.46662701550417,0.5078125,-0.8671875,1696,1525,1749,1553
407,-0.299999999999999,-0.7578125,2209,19.45703125,360,390,1,2811,-1.7109375,1.45911787672238,0.234375,-1.0546875,1679,1496,1743,1543
443,-0.299999999999999,-0.7890625,2306,19.45703125,360,380,1,2783,-1.21875,1.43811493621174,1.0234375,-1.390625,1728,1502,1771,1584
444,-0.299999999999999,-0.9140625,2314,19.484375,360,370,1,2833,-0.71875,1.43008610638795,1.8828125,-1.125,1735,1506,1758,1563
444,-0.399999999999999,-0.9609375,2312,19.484375,388,0,1,2804,-1.2109375,1.44829471448901,1.8203125,-1.3203125,1727,1561,1750,1559
425,-0.5,-0.9765625,2295,19.484375,404,0,1,2840,-0.8203125,1.4718359681797,0.234375,-1.3046875,1719,1573,1714,1533
425,-0.399999999999999,-0.890625,2325,19.484375,420,0,1,2843,-0.234375,1.46295576061328,-0.5234375,-1.046875,1723,1536,1718,1525
377,-0.299999999999999,-0.7734375,2372,19.484375,404,0,1,2795,0,1.42836725571907,0.3359375,-1.421875,1723,1497,1725,1544
377,-0.199999999999999,-0.671875,2247,19.4453125,419,320,1,2849,-0.5625,1.39073452091128,-0.375,-1.359375,1755,1543,1733,1590
377,0.100000000000001,-0.5625,2118,19.4453125,435,375,1,2893,-1.1640625,1.34306663710901,0.1015625,-1.3046875,1742,1560,1710,1556
377,0.300000000000001,-0.4921875,2016,19.4453125,443,430,1,2881,-0.8515625,1.2956323015911,-0.3125,-1.28125,1760,1558,1719,1568
470,0.5,-0.4609375,1794,19.4453125,458,476,1,2862,-0.078125,1.24385685987234,-0.109375,-1.4453125,1756,1529,1735,1585
470,0.600000000000001,-0.484375,1767,19.4453125,482,568,1,2791,-0.3125,1.19351555691309,0.375,-1.5625,1778,1533,1747,1595
470,0.700000000000001,-0.421875,1792,19.39453125,474,623,1,2796,-0.859375,1.14911743890847,0.09375,-1.265625,1779,1551,1750,1602
470,0.800000000000001,-0.375,1797,19.39453125,380,651,1,2808,-0.9296875,1.10896859086754,1.0625,-1.5078125,1785,1520,1757,1574
503,0.800000000000001,-0.40625,1852,19.39453125,0,660,1,2745,-1.0078125,1.08496566372559,0.515625,-1.203125,1805,1525,1797,1591
393,0.700000000000001,-0.4375,1872,19.39453125,0,642,1,2788,-0.65625,1.05945091047138,0.3671875,-1.1171875,1781,1502,1786,1570
503,0.700000000000001,-0.40625,1876,19.39453125,450,633,1,2716,-0.4453125,1.02913913003845,0.1640625,-1.125,1776,1489,1785,1558
547,0.600000000000001,-0.453125,1966,19.41796875,450,577,1,2701,-0.6015625,0.997610436491875,0.75,-1.03125,1778,1479,1782,1533
529,0.4,-0.484375,2082,19.41796875,0,577,1,2663,-0.6875,0.968910980880822,-0.625,-0.859375,1794,1478,1770,1543
419,0.300000000000001,-0.4453125,2222,19.41796875,0,550,1,2654,-0.6953125,0.92056071315941,-0.5703125,-0.8828125,1797,1455,1747,1528
383,0.200000000000001,-0.4296875,2344,19.41796875,0,531,1,2654,-0.3828125,0.862091941547594,0.296875,-0.7421875,1816,1409,1730,1507
333,0.200000000000001,-0.4296875,2251,19.41796875,474,522,1,2654,-0.1875,0.825474968632895,1.734375,-0.7734375,1833,1410,1777,1524
308,0.100000000000001,-0.5703125,2251,19.3671875,489,430,1,2509,-0.0546875,0.816565670198909,0,-0.4921875,1839,1416,1790,1537
308,0,-0.53125,2175,19.3671875,489,384,1,2462,-0.3125,0.796732241872848,0.2265625,-0.7421875,1821,1405,1759,1525
256,0,-0.4765625,2152,19.3671875,450,366,1,2435,-0.28125,0.770277219630494,0.671875,-0.4296875,1828,1397,1741,1517
256,0,-0.53125,2156,19.3671875,435,458,1,2372,0.21875,0.7570767405669,2.0625,-0.578125,1849,1408,1749,1512
256,-0.0999999999999996,-0.515625,2112,19.3671875,388,467,1,2353,0.2265625,0.765847314576827,0.5703125,-0.328125,1841,1396,1751,1514
256,0,-0.4375,2090,19.34765625,380,476,1,2517,-0.03125,0.763879829581918,1.1015625,-0.546875,1818,1363,1749,1513
266,0,-0.4921875,2089,19.34765625,0,421,1,2446,-0.390625,0.761711398899879,1.0234375,-0.4140625,1821,1361,1761,1540
266,0.100000000000001,-0.390625,2086,19.34765625,0,430,1,2499,-0.15625,0.762047819067515,1.2734375,-0.2578125,1775,1360,1739,1511
266,0,-0.484375,2084,19.34765625,450,412,1,2527,0.0078125,0.758243331611929,-0.0859375,-0.125,1795,1423,1753,1531
266,0,-0.5078125,2023,19.34765625,380,375,1,2445,0.1171875,0.728674417846996,-0.4296875,-0.2890625,1815,1454,1763,1553
183,0,-0.4453125,2023,19.1875,380,0,1,2445,0.5,0.682723195847005,0.7265625,-0.375,1831,1453,1769,1544
183,0,-0.453125,2005,19.1875,383,0,1,2399,0.6328125,0.653075549925183,1.296875,-0.3984375,1854,1461,1779,1552
183,0,-0.46875,2128,19.1875,383,0,1,2320,0.296875,0.640280213999355,1.15625,-0.453125,1873,1491,1791,1568
277,0,-0.4375,2165,19.1875,380,0,1,2486,0.046875,0.632422545185386,1.2890625,-0.6171875,1867,1488,1770,1548
277,-0.0999999999999996,-0.5,2180,19.1875,411,430,1,2525,-0.171875,0.630762930757934,1.421875,-0.640625,1887,1503,1776,1566
277,0,-0.390625,2209,19.1796875,404,541,1,2635,0,0.634618064797825,1.4453125,-0.5859375,1863,1476,1753,1552
230,0,-0.5,2188,19.1796875,404,513,1,2646,0.3984375,0.640691756606814,1.453125,-0.7109375,1858,1478,1744,1548
230,0,-0.4296875,2083,19.1796875,380,522,1,2675,-0.3125,0.648832958740526,1.6171875,-0.8046875,1870,1478,1749,1538
223,0.100000000000001,-0.421875,2068,19.1796875,388,541,1,2675,-0.7421875,0.665508171306369,2.3671875,-0.9453125,1861,1473,1758,1510
135,0.100000000000001,-0.453125,2070,19.1796875,0,458,1,2670,-0.9921875,0.699930232904589,1.8984375,-0.9375,1848,1458,1751,1495
109,0.100000000000001,-0.453125,2064,19.23046875,380,320,1,2673,-0.5859375,0.73172599371022,1.6171875,-1.15625,1838,1459,1776,1519
114,0,-0.4921875,2057,19.23046875,380,0,1,2667,-0.7265625,0.754476099836206,1.4765625,-1.03125,1836,1440,1774,1510
59,0,-0.484375,2052,19.23046875,435,0,1,2667,-0.9921875,0.77647960189916,2.390625,-1.1640625,1809,1411,1756,1495
59,-0.0999999999999996,-0.609375,2336,19.23046875,443,0,1,2590,-0.6796875,0.812782128922271,1.828125,-1.0859375,1814,1456,1770,1512
59,-0.199999999999999,-0.6484375,2386,19.23046875,450,0,1,2635,-0.578125,0.846082698678437,1.4765625,-0.96875,1805,1504,1755,1499
114,-0.299999999999999,-0.640625,2401,19.265625,473,0,1,2820,-0.5078125,0.870552543691188,1.4375,-0.875,1799,1492,1730,1466
135,-0.5,-0.703125,2495,19.265625,458,0,1,2889,-0.6953125,0.892784718380286,1.953125,-0.9609375,1824,1470,1724,1470
135,-0.5,-0.6640625,2515,19.265625,443,350,1,2883,-0.78125,0.92041523588294,1.59375,-0.7578125,1815,1468,1704,1475
135,-0.5,-0.609375,2514,19.265625,405,350,1,2933,-0.75,0.945376836477027,1.3671875,-0.7734375,1799,1496,1667,1482
110,-0.5,-0.5703125,2455,19.265625,390,350,1,2979,-0.953125,0.954969467455365,-0.1171875,-0.484375,1816,1531,1685,1521
102,-0.299999999999999,-0.421875,2196,19.24609375,360,350,1,2947,-1.3046875,0.931667407932218,-0.1015625,-0.46875,1806,1482,1680,1515
102,-0.0999999999999996,-0.453125,2080,19.24609375,0,420,1,2959,-1.2890625,0.896578939039036,0.984375,-0.546875,1858,1504,1717,1544
102,0.100000000000001,-0.265625,1942,19.24609375,0,384,1,2933,-1.1484375,0.879103674836639,1.9921875,-0.71875,1846,1504,1709,1547
102,0.300000000000001,-0.265625,1796,19.24609375,0,421,1,2958,-1.390625,0.886206158181837,1.5,-0.515625,1857,1530,1735,1571
102,0.5,-0.2109375,1586,19.24609375,0,350,1,2873,-1.8125,0.896810159578781,1.4453125,-0.5078125,1826,1511,1740,1554
9,0.700000000000001,-0.03125,1648,19.29296875,380,320,1,2846,-1.703125,0.906040814410344,0.53125,-0.65625,1827,1487,1768,1575
43,0.800000000000001,-0.03125,1717,19.29296875,380,320,1,2735,-1.1015625,0.895519981644977,0.1640625,-0.609375,1812,1456,1761,1588
28,0.9,-0.0625,1797,19.29296875,404,0,1,2717,-1.015625,0.871151712997407,0.7578125,-0.546875,1816,1480,1781,1597
28,1,-0.03125,1896,19.29296875,419,0,1,2665,-1.375,0.852514220159363,0.734375,-0.453125,1818,1481,1769,1585
89,0.9,-0.0234375,2167,19.29296875,404,0,1,2565,-1.0703125,0.83795149449915,1.0234375,-0.5234375,1860,1475,1794,1594
172,0.800000000000001,-0.1875,2250,19.26953125,0,375,1,2464,-0.1953125,0.831077080584352,1.765625,-0.5,1878,1459,1790,1590
171,0.700000000000001,-0.1015625,2265,19.26953125,0,366,1,2546,-0.109375,0.843661808926101,2.078125,-0.328125,1841,1439,1767,1565
171,0.5,-0.1484375,2257,19.26953125,0,412,1,2508,-0.203125,0.868134921858006,0.390625,-0.015625,1834,1446,1759,1551
172,0.4,-0.1015625,2112,19.26953125,0,370,1,2484,-0.203125,0.859391042508664,-1.59375,0.1015625,1858,1451,1759,1578
171,0.5,0.0625,1894,19.26953125,0,350,1,2413,-0.0234375,0.800194754605299,-0.1875,-0.109375,1843,1420,1742,1555
133,0.700000000000001,0.2265625,1767,19.171875,380,357,1,2418,-0.25,0.75010606054883,2.2578125,-0.0234375,1848,1443,1755,1551
131,0.9,0.2578125,1781,19.171875,398,0,1,2372,-0.28125,0.751415805682051,2.0234375,0.1875,1846,1460,1757,1522
131,1,0.3125,1856,19.171875,420,0,1,2341,-0.1875,0.769583185491743,0.7890625,-0.046875,1847,1415,1746,1511
69,1.1,0.3828125,2007,19.171875,428,0,1,2282,0.484375,0.773076595043043,1.1484375,-0.2109375,1831,1388,1737,1515
131,1,0.265625,2164,19.171875,443,0,1,2405,0.0390625,0.775435620595255,1.6953125,0,1859,1439,1751,1533
131,0.800000000000001,0.1640625,2254,19.19140625,480,0,1,2221,-0.453125,0.785651145039567,1.2734375,0.0859375,1853,1463,1745,1518
131,0.700000000000001,0.1171875,2353,19.19140625,480,0,1,2452,-0.21875,0.792728441430081,0.953125,-0.015625,1849,1469,1751,1527
131,0.4,0.0546875,2361,19.19140625,473,0,1,2714,0.2578125,0.791011970000386,0.8515625,-0.171875,1867,1479,1761,1526
134,0.300000000000001,0.0859375,2410,19.19140625,465,0,1,2754,0.28125,0.780676139630908,1.125,0.0234375,1871,1484,1742,1517
134,0.100000000000001,0.0859375,2467,19.19140625,458,0,1,2854,-0.265625,0.78087314991782,2.3203125,-0.1328125,1872,1521,1720,1515
134,0,0.0625,2417,19.1484375,435,350,1,2890,-0.0859375,0.810208679315714,2.3046875,-0.1484375,1879,1553,1721,1519
134,0,0.171875,2385,19.1484375,480,350,1,2958,-0.3046875,0.845528125438342,0.53125,-0.1171875,1838,1538,1688,1482
149,0.100000000000001,0.2578125,2156,19.1484375,450,350,1,2858,-0.5546875,0.84609418932017,0.1015625,-0.2734375,1862,1562,1710,1516
149,0.200000000000001,0.234375,2068,19.1484375,398,0,1,2917,-1.34375,0.828060863539291,1.7109375,-0.4921875,1847,1560,1701,1511
173,0.300000000000001,0.3515625,1970,19.1484375,404,0,1,2884,-1.765625,0.835812303924444,2.953125,-0.6328125,1839,1557,1727,1514
191,0.300000000000001,0.265625,1926,19.18359375,398,350,1,2855,-1.671875,0.878216395468702,2.5703125,-0.6171875,1834,1539,1730,1501
191,0.300000000000001,0.1640625,2026,19.18359375,420,410,1,2875,-1.5546875,0.92952515042773,1.8203125,-0.8984375,1826,1561,1739,1524
191,0.200000000000001,0.1875,2026,19.18359375,0,450,1,2848,-1.75,0.966345562162073,1.3125,-1.0546875,1785,1542,1719,1509
191,0,0.1328125,2092,19.18359375,360,470,1,2856,-2.0546875,0.986910259449085,1.359375,-0.9765625,1810,1575,1746,1542
191,0,0.2734375,2057,19.18359375,360,460,1,2777,-2,0.99824796375472,0.4609375,-1.21875,1797,1556,1740,1556
149,0,0.234375,2057,19.36328125,0,470,1,2596,-1.9453125,0.991041838610183,1.28125,-1.546875,1812,1550,1767,1595
149,0,0.1796875,2073,19.36328125,0,450,1,2899,-1.8359375,0.993711059360356,3.0390625,-1.7421875,1807,1513,1762,1597
179,0.100000000000001,0.2734375,1954,19.36328125,0,440,1,2691,-1.4296875,1.03861833702338,3.3203125,-1.671875,1810,1529,1764,1586
179,0.100000000000001,0.1796875,1916,19.36328125,0,540,1,2760,-1.2734375,1.1046864790479,1.34375,-1.5546875,1784,1556,1761,1577
179,0.100000000000001,0.265625,1917,19.36328125,0,550,1,2468,-1.3671875,1.13762391775552,0.1328125,-1.703125,1766,1548,1741,1566
179,0.100000000000001,0.3046875,1912,19.3984375,0,510,1,2458,-1.390625,1.13164214343141,0.671875,-1.59375,1763,1499,1729,1566
179,0,0.25,1917,19.3984375,0,430,1,2600,-1.2890625,1.11631876648076,1.1328125,-1.421875,1814,1473,1752,1598
167,0.100000000000001,0.296875,1938,19.3984375,0,380,1,2396,-1.03125,1.11018244800052,1.8203125,-1.3984375,1799,1475,1729,1575
167,0.100000000000001,0.296875,2024,19.3984375,0,370,1,2275,-1.234375,1.12040128734164,1.2734375,-1.1484375,1814,1548,1751,1606
239,0.100000000000001,0.3125,2127,19.3984375,405,360,1,2314,-0.9140625,1.12603326182638,0.46875,-0.7421875,1820,1560,1771,1629
254,0.100000000000001,0.28125,2181,19.40234375,450,390,1,2291,-0.5390625,1.11102634904409,0.1171875,-0.8046875,1809,1533,1752,1619
258,0.100000000000001,0.3046875,2240,19.40234375,458,450,1,2164,-0.1015625,1.08145881444346,0.1875,-0.703125,1814,1528,1735,1610
290,0.200000000000001,0.375,2281,19.40234375,458,430,1,2219,-0.6015625,1.04891474914604,0.40625,-0.3125,1821,1542,1730,1605
290,0.200000000000001,0.375,2331,19.40234375,480,430,1,2202,-0.9140625,1.02322566679709,0.765625,-0.3359375,1820,1555,1728,1592
290,0.300000000000001,0.4375,2294,19.40234375,480,0,1,2131,-1.25,1.00172299874509,0.1328125,-0.2421875,1819,1564,1723,1582
290,0.5,0.5546875,2180,19.4296875,473,0,1,2171,-1.015625,0.970970486379739,0.1171875,-0.296875,1814,1537,1721,1577
290,0.5,0.5625,2137,19.4296875,474,0,1,2213,-0.90625,0.934627479971141,0.1796875,-0.140625,1807,1469,1710,1558
265,0.600000000000001,0.609375,2134,19.4296875,521,0,1,2319,-0.7890625,0.902700320093054,0.875,-0.203125,1808,1458,1708,1552
183,0.600000000000001,0.5703125,2417,19.4296875,528,522,1,2597,-0.9765625,0.87908496712574,-0.09375,-0.140625,1822,1481,1723,1559
183,0.700000000000001,0.6640625,2407,19.4296875,544,522,1,2886,-1.3359375,0.847006600972203,0.7109375,-0.421875,1827,1484,1712,1533
183,0.600000000000001,0.71875,2407,19.3984375,544,0,1,2834,-1.453125,0.823294987742589,0.5703125,-0.3125,1830,1479,1737,1525
188,0.600000000000001,0.6640625,2291,19.3984375,528,0,1,2834,-1.3046875,0.803847017604365,0.6484375,-0.453125,1807,1451,1755,1511
188,0.5,0.5859375,2300,19.3984375,548,0,1,2851,-0.4765625,0.786069263801373,0.4921875,-0.65625,1804,1449,1768,1522
188,0.5,0.6171875,2355,19.3984375,495,350,1,2924,-0.546875,0.764899849359292,0.3828125,-0.71875,1799,1460,1768,1537
188,0.300000000000001,0.546875,2385,19.3984375,473,370,1,2915,-0.7109375,0.740976464625691,0.6328125,-0.9296875,1822,1492,1792,1560
188,0.300000000000001,0.640625,2303,19.3359375,458,360,1,2908,-1.0546875,0.721421000926308,1.578125,-1.234375,1821,1473,1771,1542
239,0.300000000000001,0.625,2147,19.3359375,450,350,1,2908,-0.25,0.728539305651291,3.328125,-1.453125,1822,1452,1766,1523
239,0.200000000000001,0.6015625,1854,19.3359375,450,350,1,2887,-0.6484375,0.775492121469769,2.3984375,-1.3828125,1846,1526,1803,1564
275,0.100000000000001,0.515625,1871,19.3359375,443,430,1,2903,-0.40625,0.818931563188392,0.8359375,-1.3984375,1834,1564,1805,1562
275,0,0.515625,1802,19.3359375,0,460,1,2708,-0.6640625,0.832381145625716,0.78125,-1.46875,1823,1556,1790,1582
275,0,0.546875,1759,19.30859375,0,504,1,2590,-0.578125,0.831372662951418,0.9375,-1.6875,1818,1560,1786,1603
224,0,0.6484375,1695,19.30859375,0,470,1,3066,-1.0703125,0.825034197823026,1,-1.8828125,1785,1535,1767,1578
224,0.100000000000001,0.671875,1614,19.30859375,0,513,1,2429,-1.0234375,0.818999388287686,1,-1.9453125,1795,1570,1773,1593
224,0,0.625,1676,19.30859375,0,467,1,2697,-1.3515625,0.813627969755136,0.890625,-1.875,1787,1567,1781,1612
267,0,0.5859375,1762,19.30859375,0,430,1,2641,-0.5390625,0.803616752739829,0.1875,-1.8828125,1783,1525,1790,1618
280,-0.0999999999999996,0.5,1838,19.33984375,383,430,1,2389,-0.1640625,0.782220796922234,0.8671875,-2.0625,1794,1474,1790,1609
280,-0.199999999999999,0.4296875,2174,19.33984375,413,420,1,2399,-0.34375,0.767154620841222,1.3671875,-1.8671875,1802,1453,1774,1565
267,-0.399999999999999,0.3671875,2399,19.33984375,428,450,1,2354,-0.84375,0.76935021433719,1.7265625,-1.71875,1800,1519,1765,1548
265,-0.5,0.3828125,2534,19.33984375,428,470,1,2440,-0.5234375,0.782172185683138,0.9375,-1.7421875,1810,1536,1774,1548
211,-0.6,0.3671875,2559,19.33984375,420,400,1,2316,-0.1875,0.784298186240188,0.5625,-1.6484375,1784,1473,1768,1529
211,-0.699999999999999,0.3125,2568,19.30078125,458,350,1,2320,0.1484375,0.768421242162106,0.4140625,-1.3203125,1786,1441,1741,1523
196,-0.6,0.3046875,2490,19.30078125,435,350,1,2307,0.015625,0.746521952117724,1.203125,-1.296875,1817,1478,1740,1506
171,-0.6,0.2890625,2433,19.30078125,420,350,1,2427,-0.3984375,0.73804687596242,1.3671875,-1.234375,1832,1502,1706,1489
123,-0.5,0.2890625,2292,19.30078125,398,350,1,2227,-0.7421875,0.738335152737957,0.859375,-1.1328125,1838,1497,1694,1489
115,-0.399999999999999,0.328125,2139,19.30078125,398,390,1,2421,-0.859375,0.730752742623967,0.9375,-1.046875,1839,1491,1700,1486
108,-0.299999999999999,0.3203125,2021,19.2734375,0,390,1,2429,-1.3515625,0.726266958144402,2.046875,-1.015625,1859,1508,1705,1487
